,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,373.86250260248113,365.63704182848033,363.6772532074931,360.64154478824975,367.4846982021174,362.4997576043404,363.56796967760204,362.3532947481332,369.33483408052047,360.2895763400048,364.6779776522162,365.1197540506187,374.0549728814675,374.1000717905644,374.9936887475255,362.37079360985285,369.41412393057414,363.4225489735159,374.13543077667634,371.797402869945,361.86561376085024,365.59288747261655,363.29757242216846,362.5410447573132,363.7625435792281,388.1469426794723,362.04762957057665,364.22851659871776,359.61520724079315,372.5764366377741
1,458.07034230279277,452.248451879101,459.5718827457241,469.9175919392484,469.9874826119094,468.6347363576392,462.00318439226925,464.40256134634177,467.3689792200104,470.3108842721345,449.45950650203235,463.19385473944016,471.32085070893373,457.5082923007157,453.3507790093936,470.3928838707124,461.2513683699639,452.5807394622508,459.9491613835672,425.55694852862285,468.3234955702012,462.9208702258833,469.07400034375445,458.4830492921527,469.10528154731867,462.84616084850154,456.566171506162,459.5779126552412,466.87550097474775,468.7571832991175
2,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566
3,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566,518.499313410566
4,592.7798025447494,631.7833286116411,600.7530010541275,595.4168613616962,589.6959622286281,623.1913413598471,591.2450480564689,590.483509372913,623.5837234010876,580.0334778712306,630.4974407446144,622.6056914586569,608.3434197019628,628.6930941069147,591.8691599707126,601.1807017563704,631.5681856768776,591.9471269667335,597.5919065997118,591.9973126096467,590.8119446502986,616.6799148445698,603.38574906454,612.2579068788324,604.6186858324465,607.1777388366686,599.9104032271092,587.7901528403756,596.0702205493221,585.3321602905862
5,583.3161513649007,585.3908188954308,586.6267092558815,585.7953416918358,599.027648249956,574.1736377529136,587.3947456261855,586.2703297141207,565.6854183356968,590.6064589360878,583.0125530540242,591.1901514506819,584.4639544187645,580.0503444249505,597.8889346001924,592.3496924024735,592.8211601231218,562.7123353973927,594.4894984427629,596.3128798539093,592.8972270073551,584.9174191879858,588.999139084724,585.8581536590854,585.8361839660066,586.9030714888112,591.365953376393,583.5813216970546,594.2764661023197,591.0517077533319
