,0,1,2,3,4,5,6,7,8,9
0,374.1955671163069,368.3364579929951,387.2620758187314,373.48108926431655,372.9880446225996,368.9727314944595,376.7366547704768,377.1466861892479,386.1940255530177,375.18255184418376
1,471.35242741723914,472.3024491262035,478.16887459249057,473.76970971925624,482.73570499965206,450.43373028586797,464.80434701931716,476.3939606740717,484.149616358551,470.26505275379077
2,519.2964430750706,518.499313410566,519.9392094106231,518.499313410566,518.499313410566,518.499313410566,518.499313410566,519.9392094106231,519.1420797461186,518.499313410566
3,519.1420797461186,518.499313410566,519.1420797461185,518.499313410566,519.1420797461186,518.499313410566,519.2964430750706,519.2964430750706,518.499313410566,518.499313410566
4,632.7120401488896,617.7237055251475,625.0466881266066,611.0864047601452,611.8634445024538,636.7712933601201,639.3808718721552,627.0688083880165,635.9672516739776,606.2219705213375
5,611.189468455392,581.418808323653,609.2860994795188,578.1982052003182,614.2035104701226,583.9819325213589,599.7990773710146,586.0702292967294,581.5800067411974,602.9930784895939
